,ucid,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id,content_name
502,tTmVu9rH4l3d4gYHn961kutPiXDAPkhWRCWp1GWCwUc=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,[Базовый] Умножение без переноса
503,uwwPPNlPpZxnUbH8c1xmKAUIM1j1izVyGwNcFRDhpGo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,[Базовый] Перенос умножения
504,wfMjYGAyGx53y31nrto5i3wNTb3XBzevOPyNMNAwplA=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Базовый] Комплексные упражнения для понимания раздела
505,c7CnB6hlM9deJD6GjunUMpgXQlPcGIKfVuzCTGSGiQ0=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,【Основные】Понимание арифметики деления
506,iPMbi8I6lhB14oTgTNaTq8Fg7KeXWxFb5P1reKC9UXA=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Основной] Деление и умножение: используйте умножение для решения задач
507,bSU4MMcM8YSzI9yAlKY0lW+EtDZDkSak/+wCG1Ncz4I=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Базовый] Деление и кратное: применение длины и емкости
508,Fc5XlXIANxkaDJS1pCHnp6bBBBrzfplmaPJWEhyHdh0=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Базовый] Деление с остатком
509,eeZVLiOU7OQMzmiBBpfdNeiopHtz9V4xk1B4/c7f4ok=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,【Основные】Прямой расчет деления и деление
510,hcs3eyiRWQEO5Wybd6BiQ6pRx7ervvVydr76Z320vPI=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Основные] Нечетные и четные числа
511,wNKSSVuLJ6b8OHoVpp8bN/+2S105KC7nrt9SHIBqNSk=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,9I5Zd9AzYjQTT1a6kar50R6y3om9fKDVHI0CvuAaDHA=,"[Базовый] Умножение: множители и целые десять, целые сотни комплексных упражнений"
512,1rYu966l6i1cA34mdxukVKusuaDPMwcW6a6WCWe5ZFo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,9I5Zd9AzYjQTT1a6kar50R6y3om9fKDVHI0CvuAaDHA=,"[Базовый] Однозначное число целых десять, целых сто раз"
513,Iivwb5nkQMEAcelv+J6uucjr4biBoKM554pqeUoGhs4=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,9I5Zd9AzYjQTT1a6kar50R6y3om9fKDVHI0CvuAaDHA=,[Основной] десять раз целых десять
514,ijROzdzfwoCAQ7dUtgyeqG2vgtGgvKQWu/6tpajqTSE=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Комплексные упражнения для чисел в пределах 100 миллионов
515,fO1unC+JwTokAOIH14ps0gxCtaiEW5C6RtdsHir5PQM=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Основной] Порядок чисел в пределах 100 000
516,4nAkvbt0uRJybF6KnVxXm2BOHbmsyDH76Yk/noX63o4=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Добавление упражнений в пределах 100 000
517,IxasEWID5fnM7sM/cwJQXizkkLLKkLjqUftm4hy6264=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Применение сложения и вычитания в пределах 100 000
518,Iq4bn747ApUwO7SvDR8vvfjBWGvDxAyBTsce0dN3Q1w=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Числа в пределах 100 000
519,s50m57r2jUJxOLDuXF77hZ35UjzqvVkzPKEWj9xqzxI=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Чтение и запись чисел в пределах десяти миллионов
520,ti7iE7Irnu/h0/BjiZZTK6MopfvXpnfJOccIVSxyA0I=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Распознавание чисел в пределах 100 миллионов
521,qPHR8aBqOhKij9IS/Y8IR8prwWruoDBGU1tVUhXDJkE=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Основные] Сложение и вычитание больших чисел
522,GF75cBxmQVNyy22Jr1Y+46Uk1eSmfjPm+W+v6nLnqBk=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Практика вычитания в пределах 100 000
523,6nAU6ttRQrsVGHzwzudkjimJcBMWWqstLo4WIY+3API=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Базовый] Сравнение размеров чисел в пределах 100 000 1
524,KpJfQutqPUoUbwWZ5oNFKeVhvKqXZcqL69vsPEHg9jY=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,i67zIP98QUsPOH+FGSbPYhyn0A9rh6LQd8JCFAljWMs=,"[Базовый] Четырехзначное число, умноженное на однозначное 2"
525,SJ3oFp7EryIlYanhtkVHYkcAHmEcCaQdGR6MmCR0mzs=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,i67zIP98QUsPOH+FGSbPYhyn0A9rh6LQd8JCFAljWMs=,"[Базовый] Одна или две цифры, умноженные на две цифры"
526,j2uSJf7xN0mQaRzYSSw2m4wLtSoEwxf4iDdQ9Vc/uMo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,i67zIP98QUsPOH+FGSbPYhyn0A9rh6LQd8JCFAljWMs=,"【Основной】Трехзначное число, умноженное на двузначное"
527,RySWVPM4vpcQHdMukD+i/MhP3/lK4Vwj5TAl48A6LKk=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=,【Основные】 Комплексные упражнения для деления целых чисел
528,NLhQTo2U/eLlj+b97VT0UnW05Kshl68Axud4WJDoqwY=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=,[Основной] Разделите четыре цифры на одну цифру: частное состоит из четырех цифр
529,Olr8azZ7638vOtR5V+KNF9jlhraDLCahnsxqV67PZ0c=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=,[Основной] Разделите четыре цифры на одну цифру: частное состоит из трех цифр
530,Yn2HRzsEDaARisznJY9n3wALZ45h7G/l8o4AhZT613I=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=,[Базовый] Трехзначное деление на двузначное
531,k6o2d0xz4rByHpI/HCNDEzH7t4ljNEj+6pzh7K20XGo=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,3GvjX2SWIfgJ5amac6qRuK7kpl8vJGlnSecATUZeyys=,[Базовый] Комплексные упражнения для чисел более 100 миллионов
532,eclQFpzMm/3m7MGgQaYOOPnvun/s4IcQzDok5QphMys=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,3GvjX2SWIfgJ5amac6qRuK7kpl8vJGlnSecATUZeyys=,[Базовый] Применение сложения и вычитания больших чисел
533,nfZPn3ykTjw2O2jNya5/2VUvwyQ9m/3VqGzZ0Fg3t7I=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=,[Базовый] Упражнения на многозначное умножение и деление
534,IN2rf9N8yr1JT9tAJXei08vWhgCbmljAZ141KO0Bdto=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=,[Базовый] Трех- или четырехзначное деление на двузначные слова
535,QItWSsqV6XwvWHO63v1Q3q0cS8HtbGkBWTkRtJ62BDw=,0.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=,[Базовый] Трех- или четырехзначное деление на трехзначные словесные задачи
536,YHd/e3w70NYiywYoX7X1Iv07iYY6CT1jAd9BayAdg7o=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,PK02WK9cDKscLY+7LFMF1MKzWtyY4P/9sCTWv0xoCy8=,[Дополнительно] Сравните размер в числовой строке
537,LeuXSh3STu/nWMAZErkg2yygA7NPJjux0zmz6eutQZM=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,E99V4emmLQ1x1oa0Q6PLCAuoqHGExyflTmU/gusyNm0=,【Дополнительно】 Комплексные математические упражнения в пределах 10000
538,E1brbms8OjC9eR5b/1BQp/6KHCwAlnOG7ZFwXV8S/5U=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,lYX6KfVh+HrIzb8gG63LrQ7sKsdcmN8xDPRngSyL7t4=,【Дополнительно】 Комплексные упражнения на сложение и вычитание в пределах 10000
539,XfTWhuL8KHud7ThpvXxV7BfPsuMNJNrNzIXLUA987GQ=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,QveDXHYtspe3tNggjIr6cNoA1ghw4K5kmQT115hFzYI=,"【Дополнительно】 Комплексные упражнения по сложению, вычитанию и оценке"
540,w5q27rJT9sra6bvT/I3FOszvNlkLnlapMzE3tgPfiaI=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,[Дополнительно] Комплексные упражнения для прямого вычисления умножения
541,yCUFt9uR6EEQokpBPpS4+FXT0ri7GVcI4M1ByCXveIE=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,"[Дополнительно] Двухшаговая задача на сложение, вычитание и умножение"
542,JBvKC6tCKbdKUiY5M0A6CA/lAe2U+PYlGYHrcNE5w+c=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,[Дополнительно] Комплексные упражнения для понимания деления
543,AtutQaYoYed+bhR0nAKKuHcZCifFK5QvSh/zsmSBYws=,1.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,[Дополнительно] Комплексные упражнения для чисел в пределах 100 миллионов
544,4SBeVrJgh8ZwvSY6e/VWdSa0DJUHDRe/l7oRV8lcMlQ=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,PK02WK9cDKscLY+7LFMF1MKzWtyY4P/9sCTWv0xoCy8=,【Общие】Комплексные упражнения на рядах с целыми числами
545,5GSDEOPz8ykUYPVBbe6s8+TAN1rUxtQgcpirWtxAP30=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,PK02WK9cDKscLY+7LFMF1MKzWtyY4P/9sCTWv0xoCy8=,【Общие】Перемещение влево и вправо по числовой строке
546,eTxJnM9Mi8xeXIVDEEXgbm2AcOlh2CKQJVDx80DnkoQ=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,E99V4emmLQ1x1oa0Q6PLCAuoqHGExyflTmU/gusyNm0=,【Общие】Комплексные упражнения для чисел в пределах 10000
547,F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,E99V4emmLQ1x1oa0Q6PLCAuoqHGExyflTmU/gusyNm0=,【Общие】Применение монет
548,tBr8loWJrEOlzcZDaQL0Q2qMEMUVGJJiWePsXb+7O9U=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,lYX6KfVh+HrIzb8gG63LrQ7sKsdcmN8xDPRngSyL7t4=,【Общие】Комплексные упражнения на сложение и вычитание в пределах 10000
549,LZ/ZUlrBjPGOINJvKHRijqW+RIVb5QgOmkc74aK/8IY=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,lYX6KfVh+HrIzb8gG63LrQ7sKsdcmN8xDPRngSyL7t4=,【Общие】Применение сложения и вычитания 1
550,taHJOb9QH97FhfZ3GgcNGP9N4IOkU1m8ZUle8xGkCz4=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,QveDXHYtspe3tNggjIr6cNoA1ghw4K5kmQT115hFzYI=,"【Общие】 Комплексные упражнения по сложению, вычитанию и оценке"
551,8r/LuwAYZGqYjMC99f1GuYesPmAC/r9IICHF832X20o=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,【Общие】 Комплексные упражнения для прямого вычисления умножения
552,Q/SwuYH/ZNpYQVLmg+bpFVSLyN+QjWW4+Q6FJBsepeA=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=,【Общие】Применить умножение для решения задач
553,gxF+eTDkLaixhj4c0E7naTGKsyFVNl3v7wtMLMdGzmk=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,【Общее】Распознавание комплексных упражнений по дивизии
554,6Vtsi+hGTu16nZLlswQ3+aM8hW2uGguuyNci1tt2FGA=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=,【Общие】Применение разделения
555,fggka57OX3QL3I441EmW3Bn5qGYLMEDYYAJ0whO/BoY=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,【Общие】Комплексные упражнения для чисел в пределах 100 миллионов
556,r1jH4OmuwWzBhFJiyLJB86PdGFP0YNRbv30C7gX3qUE=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,【Общие】Сравнение размеров чисел в пределах 100 000 2
557,qcohFOwrKFE+fSChJ/RVs1NVaSLbRVERMCuRWDV2qFA=,2.0,math,0.0,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=,【Общие】Распознавание чисел в пределах 10 миллионов
